label,Main_Label,Sub_Label,Label_Identification,product,uri,upc,ean,isrc,song_name,artist_name,composer_name,album_name,total,file_name,income,admin_Exp,royality
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:6BtNda39faN9O6AUPd95Ot","","1.94E+12","INR1L2100121","Premachya Rangat","Swapnil Godbole  Aarohi Mhatre Nayak","Praful-Swapnil  Mandar Cholkar","Piru","3","Streaming","0.20654294","0.03098144","0.17556150"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:6Df0WZswXoynEgt2dgjBrH","","1.94E+12","INR1L2100006","Deva Deva","Nandesh Umap  Bela Shende  Swapnil Bandodkar","Leslee Lewis  Ambarish Deshpande","Poshter Boyz","406","Streaming","27.95214300","4.19282145","23.75932155"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:6DpG80PRi1IJ5yrpGL19vO","","8.91E+12","INR1L2100158","Sundar Se Dhyan Te","Manjiri Alegaonkar","Ketaki Vaidya","Sundar Se Dhyan Te","4","Streaming","0.27539056","0.04130858","0.23408197"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:6FkMA4PGASAmxDRDhKbCYE","","1.94E+12","INR1L2100112","Bolava Vitthal","Utkarsh Koli","Utkarsh Koli  Traditional","Bolava Vitthal","13","Streaming","0.89501937","0.13425291","0.76076646"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:6RILbR811u5qbUmQrnyjNY","","8.91E+12","INR1L2100135","Naman Tula Guru Datta Digambar","Jaydeep Vaidya  Ajay Naik","Ajay Naik","Naman Tula Guru Datta Digambar","7","Streaming","0.48193349","0.07229002","0.40964347"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:6UQUanI7smmt5famTxMAp4","","8.91E+12","INR1L2100142","Shri Dattatreya Stotram","Dhanashree Ganatra","Dhanashree Ganatra  Traditional","Shri Dattatreya Stotram","3","Streaming","0.20654294","0.03098144","0.17556150"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:6bLU3mJ507i3AeS47erCup","","1.94E+12","INR1L2100098","Yenar Majha Bappa","Tejas Satpute  Ajit Chafe","Tejas Satpute","Yenar Majha Bappa","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:6xmI9mrNOq4F6TJEGmeHVG","","1.94E+12","INR1L2100091","Tula Bhetaiche","Mangesh Borgaonkar","Anandi Vikas  Dr. Venkatesh Kabde","Zep","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:77QFn6dfDOxDwYvKQfLH9u","","1.94E+12","INI112177850","Sober Nahin","Rough Soul","Rough Soul","By Myself","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:78wpoEu5AsBNZVM3UAtJl5","","1.94E+12","INR1L2100019","Dil Mein Ab Yun","Shubha Joshi  Ustad Taj Ahmed Khan  Faiz","Ustad Taj Ahmed Khan  Faiz Ahmed Faiz","Sartaje Ghazal","2","Streaming","0.13769532","0.02065430","0.11704102"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:7ClT8MMHhnEWjKM7j1gVsw","","1.94E+12","INR1L2100061","Paus Paus","Anandi Vikas  Dr. Vivek Muglikar  Mangesh Borgaonkar","Anandi Vikas  Dr. Vivek Muglikar","Tujha Ek Themb","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:7HtgcahC4HBGyS8sdXC2cf","","1.94E+12","INR1L2100051","Raag Chandrakauns - Dadra - Ja Bairi Ja Badra","Shubha Joshi","Traditional","Sarvaangini","26","Streaming","1.79003873","0.26850581","1.52153292"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:7e8fqBJhN0n5tkfmZTvZFa","","1.94E+12","INR1L2100031","Raag Bhairavi - Dadra - Rab Tohe Bhoole Nahi Bane","Shubha Joshi","Traditional","Surmayi","907","Streaming","62.44481204","9.36672181","53.07809023"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:7gFqNE5y0lfMIhfz73BMt3","","1.94E+12","INR1L2100074","Ekdant Gajanana","Janardhan Dhatrak","Rajendra Gajanan Salunke  Santosh Medhekar","Ekdant Gajanana","2","Streaming","0.13769532","0.02065430","0.11704102"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:7m7sSQHXNGQWCDrNOZzx2y","","8.91E+12","INR1L2100138","Jiddari Title Song","Atul Joshi  Rajlakshmi Shendarkar","Dev Suchir  Nikhil Rajvardhan","Jiddari","1","Streaming","0.06884762","0.01032714","0.05852048"
"RHYFIL","Danka Music","RHYFIL","PDL","A","spotify:track:7usHIWQYqsfkzYx7M1GvWd","","1.94E+12","INR1L2100004","Aaichya Gavat","Gandhar Kadam 1080g  Nihar Shembekar","Gandhar Kadam 1080g  Nihar Shembekar","Poshter Boyz","18","Streaming","1.23925754","0.18588863","1.05336891"
"RHYFIL","Danka Music","RHYFIL","PDL","CBD","spotify:track:5lJEzTXNAuvcylxn6M1Op4","","1.94E+12","INR1L2100129","Ab Ghan","Shankar Mahadevan  Anoushka Naik","Anoushka Naik","Ab Ghan","1","Streaming","0.08300346","0.01245052","0.07055294"
"RHYFIL","Danka Music","RHYFIL","PDL","CBW","spotify:track:0wIYDDwvBvrajef8yZGeyD","","1.94E+12","INR1L2100086","Deva Ganaraya","Swapnil Bandodkar","Chinar Mahesh  Sandeep Malvi","Deva Ganaraya","3","Streaming","0.25466749","0.03820012","0.21646737"
"RHYFIL","Danka Music","RHYFIL","PDL","CBW","spotify:track:198JS19D86t3HzphIFF7DB","1.96E+11","","QZFZ42186097","Main Ek Saaya","Reeshabh Purohit  Nisha Satpute  Malavika Dikshit","Reeshabh Purohit  Nisha Satpute","Main Ek Saaya","7","Streaming","0.59422407","0.08913361","0.50509046"
"RHYFIL","Danka Music","RHYFIL","PDL","CBW","spotify:track:4F4NOm1ZBVDxZc9NJSBVBX","","8.91E+12","INR1L2100136","Bum Bhole Bum","Abby J  Sanrich  Mrunal Shankar","Abby J  Sanrich","Bum Bhole Bum","1","Streaming","0.08488917","0.01273338","0.07215579"
"RHYFIL","Danka Music","RHYFIL","PDL","CBW","spotify:track:54icRguusp8jnhYm8PqipI","","1.94E+12","INR1L2100030","Raag Khamaj - Thumri - Chhab Dikhala Ja","Shubha Joshi","Traditional","Surmayi","1","Streaming","0.08488917","0.01273338","0.07215579"
"RHYFIL","Danka Music","RHYFIL","PDL","CBW","spotify:track:57sbDFoOKvZTd2D13slsKf","","1.94E+12","INR1L2100131","Ruswaa","Reeshabh Purohit  Kalim Shaikh  Khwaab","Reeshabh Purohit  Kalim Shaikh","Ruswaa","4","Streaming","0.33955666","0.05093350","0.28862316"
"RHYFIL","Danka Music","RHYFIL","PDL","CBW","spotify:track:5lJEzTXNAuvcylxn6M1Op4","","1.94E+12","INR1L2100129","Ab Ghan","Shankar Mahadevan  Anoushka Naik","Anoushka Naik","Ab Ghan","5","Streaming","0.42444574","0.06366686","0.36077888"
"RHYFIL","Danka Music","RHYFIL","PDL","CBW","spotify:track:7e8fqBJhN0n5tkfmZTvZFa","","1.94E+12","INR1L2100031","Raag Bhairavi - Dadra - Rab Tohe Bhoole Nahi Bane","Shubha Joshi","Traditional","Surmayi","3","Streaming","0.25466749","0.03820012","0.21646737"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:13wK4rl4toq8yDXwQ6YGGf","","1.94E+12","INR1L2100115","Jaaneman","Shaarib Toshi  Kkomal Krusshna  Kalim Shaikh","Shaarib Toshi  Kalim Shaikh","Jaaneman","6","Streaming","0.43482214","0.06522332","0.36959882"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:198JS19D86t3HzphIFF7DB","1.96E+11","","QZFZ42186097","Main Ek Saaya","Reeshabh Purohit  Nisha Satpute  Malavika Dikshit","Reeshabh Purohit  Nisha Satpute","Main Ek Saaya","8","Streaming","0.57976282","0.08696442","0.49279840"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:1BsHJO5QkRSUFrImBSmnoA","","1.94E+12","INR1L2100049","Raag Jog - Drut - Mohe Kal Na Parat Sajna","Shubha Joshi","Traditional","Sarvaangini","1","Streaming","0.07247038","0.01087056","0.06159983"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:1j79MzJ0Tcftk9hOQfme9P","","8.91E+12","INR1L2100163","Hindustan","Ajay Naik  Ramaa Sagar  Pratik Jathan  Avinash Jadhav","Ajay Naik","Hindustan","1","Streaming","0.07247038","0.01087056","0.06159983"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:1tcAT7htofUHvlK8WGpzLq","","1.94E+12","INR1L2100001","Adneyachya Waata","Jasraj Joshi  Sanket Puranik  Mahesh Aphale","Sanket Puranik  Mahesh Aphale","Adneyachya Waata","5","Streaming","0.36235175","0.05435276","0.30799899"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:25zxZCVVIpx2OkeE5mvDpe","","8.91E+12","INR1L2100155","Bebhan Man Majhe","Kkomal Krusshna  Shubhankar  Ajay Naik","Shubhankar  Ajay Naik","Bebhan Man Majhe","1","Streaming","0.07247038","0.01087056","0.06159983"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:2KSXEaT4uidlQ0CoNjUsnS","","1.94E+12","INR1L2100005","Kshan He","Shankar Mahadevan  Leslee Lewis","Leslee Lewis  Ambarish Deshpande","Poshter Boyz","3","Streaming","0.21741107","0.03261166","0.18479941"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:2jGfOftvU4DAoobd7ahpTC","","1.94E+12","INR1L2100050","Raag Mishra Kafi - Thumri - Piya Gaye Pardes","Shubha Joshi","Traditional","Sarvaangini","1","Streaming","0.07247038","0.01087056","0.06159983"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:2tst3PcPSMc98MIc9QCfFv","","8.91E+12","INR1L2100161","Anntarangi","Jasraj Joshi","Raao Sunny Kumar  Parshuram Bagde  Jitesh Rathod","Anntarangi","1","Streaming","0.07247038","0.01087056","0.06159983"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:3PBOC8n70Zo34U6OlJziiG","","1.94E+12","INR1L2100003","Poshter Boyz Title Track","Avadhoot Gupte  Leslee Lewis  Shreyas Talpade  Gandhar Kadam 1080g","Leslee Lewis  Shreyas Talpade  Chaitanya Sant  Sameer Patil","Poshter Boyz","2","Streaming","0.14494068","0.02174110","0.12319958"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:4BGKIRXxmSJi1mXS76ncjj","","1.94E+12","INR1L2100029","Raag Mangal Bhairav - Drut - Shiv Mahadev","Shubha Joshi","Traditional","Surmayi","4","Streaming","0.28988145","0.04348222","0.24639923"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:4c2MMmkpWFpCnu7X5JjA6Q","","1.94E+12","INR1L2100048","Raag Jog - Vilambit - Eri Man Bhayo Shyam","Shubha Joshi","Traditional","Sarvaangini","1","Streaming","0.07247038","0.01087056","0.06159983"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:4pAQ8Bx8C9uCAIELMwcBdO","","1.94E+12","INR1L2100028","Raag Mangal Bhairav - Vilambit - Mori Pat Rakho Kartar","Shubha Joshi","Traditional","Surmayi","4","Streaming","0.28988145","0.04348222","0.24639923"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:54icRguusp8jnhYm8PqipI","","1.94E+12","INR1L2100030","Raag Khamaj - Thumri - Chhab Dikhala Ja","Shubha Joshi","Traditional","Surmayi","18","Streaming","1.30446641","0.19566996","1.10879645"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:57sbDFoOKvZTd2D13slsKf","","1.94E+12","INR1L2100131","Ruswaa","Reeshabh Purohit  Kalim Shaikh  Khwaab","Reeshabh Purohit  Kalim Shaikh","Ruswaa","24","Streaming","1.73928854","0.26089328","1.47839526"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:5lJEzTXNAuvcylxn6M1Op4","","1.94E+12","INR1L2100129","Ab Ghan","Shankar Mahadevan  Anoushka Naik","Anoushka Naik","Ab Ghan","29","Streaming","2.10164030","0.31524604","1.78639425"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:6xmI9mrNOq4F6TJEGmeHVG","","1.94E+12","INR1L2100091","Tula Bhetaiche","Mangesh Borgaonkar","Anandi Vikas  Dr. Venkatesh Kabde","Zep","6","Streaming","0.43482214","0.06522332","0.36959882"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:7HtgcahC4HBGyS8sdXC2cf","","1.94E+12","INR1L2100051","Raag Chandrakauns - Dadra - Ja Bairi Ja Badra","Shubha Joshi","Traditional","Sarvaangini","2","Streaming","0.14494068","0.02174110","0.12319958"
"RHYFIL","Danka Music","RHYFIL","PDL","DUO","spotify:track:7e8fqBJhN0n5tkfmZTvZFa","","1.94E+12","INR1L2100031","Raag Bhairavi - Dadra - Rab Tohe Bhoole Nahi Bane","Shubha Joshi","Traditional","Surmayi","17","Streaming","1.23199602","0.18479940","1.04719662"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:0wIYDDwvBvrajef8yZGeyD","","1.94E+12","INR1L2100086","Deva Ganaraya","Swapnil Bandodkar","Chinar Mahesh  Sandeep Malvi","Deva Ganaraya","1","Streaming","0.03893486","0.00584023","0.03309463"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:13wK4rl4toq8yDXwQ6YGGf","","1.94E+12","INR1L2100115","Jaaneman","Shaarib Toshi  Kkomal Krusshna  Kalim Shaikh","Shaarib Toshi  Kalim Shaikh","Jaaneman","9","Streaming","0.35041403","0.05256210","0.29785192"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:198JS19D86t3HzphIFF7DB","1.96E+11","","QZFZ42186097","Main Ek Saaya","Reeshabh Purohit  Nisha Satpute  Malavika Dikshit","Reeshabh Purohit  Nisha Satpute","Main Ek Saaya","15","Streaming","0.58402340","0.08760351","0.49641989"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:1j79MzJ0Tcftk9hOQfme9P","","8.91E+12","INR1L2100163","Hindustan","Ajay Naik  Ramaa Sagar  Pratik Jathan  Avinash Jadhav","Ajay Naik","Hindustan","1","Streaming","0.03893486","0.00584023","0.03309463"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:1tcAT7htofUHvlK8WGpzLq","","1.94E+12","INR1L2100001","Adneyachya Waata","Jasraj Joshi  Sanket Puranik  Mahesh Aphale","Sanket Puranik  Mahesh Aphale","Adneyachya Waata","13","Streaming","0.50615361","0.07592304","0.43023057"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:4BGKIRXxmSJi1mXS76ncjj","","1.94E+12","INR1L2100029","Raag Mangal Bhairav - Drut - Shiv Mahadev","Shubha Joshi","Traditional","Surmayi","1","Streaming","0.03893486","0.00584023","0.03309463"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:4XxHluZcUjXKcHmd0N0wWN","","8.91E+12","INR1L2100156","Rama Rama","Raghunandan Panshikar","Ketaki Vaidya  Varsha Bhave","Rama Rama","3","Streaming","0.11680465","0.01752070","0.09928395"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:4m5DTzdmQSPq25djE2i4WX","","1.94E+12","INR1L2100069","Aadha Ishq","Praful  Swapnil  Brijesh Shandilya  Jai Atre","Praful  Swapnil  Jai Atre","Aadha Ishq","1","Streaming","0.03893486","0.00584023","0.03309463"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:4pAQ8Bx8C9uCAIELMwcBdO","","1.94E+12","INR1L2100028","Raag Mangal Bhairav - Vilambit - Mori Pat Rakho Kartar","Shubha Joshi","Traditional","Surmayi","1","Streaming","0.03893486","0.00584023","0.03309463"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:4py0i2SNdV0zX91ftbo7oN","","1.94E+12","INR1L2100036","Yei Vithuraya Abhang","Jayateerth Mevundi  Kedar Divekar  Avadhoot Gahndhi","Kedar Divekar  Avadhoot Gandhi  Valay Mulgund","Yei Vithuraya Abhang","5","Streaming","0.19467444","0.02920117","0.16547327"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:54icRguusp8jnhYm8PqipI","","1.94E+12","INR1L2100030","Raag Khamaj - Thumri - Chhab Dikhala Ja","Shubha Joshi","Traditional","Surmayi","23","Streaming","0.89550249","0.13432537","0.76117712"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:57sbDFoOKvZTd2D13slsKf","","1.94E+12","INR1L2100131","Ruswaa","Reeshabh Purohit  Kalim Shaikh  Khwaab","Reeshabh Purohit  Kalim Shaikh","Ruswaa","65","Streaming","2.53076796","0.37961520","2.15115277"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:5lJEzTXNAuvcylxn6M1Op4","","1.94E+12","INR1L2100129","Ab Ghan","Shankar Mahadevan  Anoushka Naik","Anoushka Naik","Ab Ghan","51","Streaming","1.98567942","0.29785191","1.68782751"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:62FhbDtn1GNZEgdHFqVmWp","","1.94E+12","INR1L2100093","Shravan Nahi Aala","Aarya Ambekar","Ashok Patki  Satish Moghe","Shravan Nahi Aala","4","Streaming","0.15573959","0.02336094","0.13237865"
"RHYFIL","Danka Music","RHYFIL","PDL","FAM6","spotify:track:7e8fqBJhN0n5tkfmZTvZFa","","1.94E+12","INR1L2100031","Raag Bhairavi - Dadra - Rab Tohe Bhoole Nahi Bane","Shubha Joshi","Traditional","Surmayi","18","Streaming","0.70082805","0.10512421","0.59570384"
"RHYFIL","Danka Music","RHYFIL","PDL","ONEPLUS3MTRIAL","spotify:track:57sbDFoOKvZTd2D13slsKf","","1.94E+12","INR1L2100131","Ruswaa","Reeshabh Purohit  Kalim Shaikh  Khwaab","Reeshabh Purohit  Kalim Shaikh","Ruswaa","1","Streaming","0.07922749","0.01188412","0.06734337"
"RHYFIL","Danka Music","RHYFIL","PDL","ONEPLUS3MTRIAL","spotify:track:5lJEzTXNAuvcylxn6M1Op4","","1.94E+12","INR1L2100129","Ab Ghan","Shankar Mahadevan  Anoushka Naik","Anoushka Naik","Ab Ghan","1","Streaming","0.07922749","0.01188412","0.06734337"
"RHYFIL","Danka Music","RHYFIL","PDL","ONEPLUSIN12M","spotify:track:54icRguusp8jnhYm8PqipI","","1.94E+12","INR1L2100030","Raag Khamaj - Thumri - Chhab Dikhala Ja","Shubha Joshi","Traditional","Surmayi","1","Streaming","0.14122972","0.02118446","0.12004527"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:0GbgXYdmNw8eIq55JIQR5O","","1.94E+12","INR1L2100066","Meghduut","Sanket Puranik  Hrishikesh Ranade  Mahesh Aphale","Sanket Puranik  Mahesh Aphale","Meghduut","1","Streaming","0.08206984","0.01231048","0.06975936"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:13wK4rl4toq8yDXwQ6YGGf","","1.94E+12","INR1L2100115","Jaaneman","Shaarib Toshi  Kkomal Krusshna  Kalim Shaikh","Shaarib Toshi  Kalim Shaikh","Jaaneman","12","Streaming","0.98483765","0.14772565","0.83711200"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:198JS19D86t3HzphIFF7DB","1.96E+11","","QZFZ42186097","Main Ek Saaya","Reeshabh Purohit  Nisha Satpute  Malavika Dikshit","Reeshabh Purohit  Nisha Satpute","Main Ek Saaya","40","Streaming","3.28279214","0.49241882","2.79037332"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:1j79MzJ0Tcftk9hOQfme9P","","8.91E+12","INR1L2100163","Hindustan","Ajay Naik  Ramaa Sagar  Pratik Jathan  Avinash Jadhav","Ajay Naik","Hindustan","2","Streaming","0.16413960","0.02462094","0.13951866"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:1tcAT7htofUHvlK8WGpzLq","","1.94E+12","INR1L2100001","Adneyachya Waata","Jasraj Joshi  Sanket Puranik  Mahesh Aphale","Sanket Puranik  Mahesh Aphale","Adneyachya Waata","20","Streaming","1.64139603","0.24620940","1.39518663"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:25zxZCVVIpx2OkeE5mvDpe","","8.91E+12","INR1L2100155","Bebhan Man Majhe","Kkomal Krusshna  Shubhankar  Ajay Naik","Shubhankar  Ajay Naik","Bebhan Man Majhe","7","Streaming","0.57448862","0.08617329","0.48831533"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:2KYt6izQvnor2M0DhcCQea","","8.91E+12","INR1L2100160","Jeev Jhala Mogra","Chinmay Hulyalkar  Sayee Gangan","Rasik Metangale  Valay Mulgund","Jeev Jhala Mogra","14","Streaming","1.14897725","0.17234659","0.97663066"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:4F4NOm1ZBVDxZc9NJSBVBX","","8.91E+12","INR1L2100136","Bum Bhole Bum","Abby J  Sanrich  Mrunal Shankar","Abby J  Sanrich","Bum Bhole Bum","3","Streaming","0.24620943","0.03693142","0.20927802"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:4v6l4jZn62LbdziltWuT68","","8.91E+12","INR1L2100149","Down The Streetlights","Seiya  Spark'n the Band","Seiya","Down The Streetlights","1","Streaming","0.08206984","0.01231048","0.06975936"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:54icRguusp8jnhYm8PqipI","","1.94E+12","INR1L2100030","Raag Khamaj - Thumri - Chhab Dikhala Ja","Shubha Joshi","Traditional","Surmayi","22","Streaming","1.80553562","0.27083034","1.53470528"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:57sbDFoOKvZTd2D13slsKf","","1.94E+12","INR1L2100131","Ruswaa","Reeshabh Purohit  Kalim Shaikh  Khwaab","Reeshabh Purohit  Kalim Shaikh","Ruswaa","60","Streaming","4.92418817","0.73862823","4.18555995"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:5lJEzTXNAuvcylxn6M1Op4","","1.94E+12","INR1L2100129","Ab Ghan","Shankar Mahadevan  Anoushka Naik","Anoushka Naik","Ab Ghan","56","Streaming","4.59590898","0.68938635","3.90652263"
"RHYFIL","Danka Music","RHYFIL","PDL","P","spotify:track:7e8fqBJhN0n5tkfmZTvZFa","","1.94E+12","INR1L2100031","Raag Bhairavi - Dadra - Rab Tohe Bhoole Nahi Bane","Shubha Joshi","Traditional","Surmayi","33","Streaming","2.70830352","0.40624553","2.30205799"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:0GbgXYdmNw8eIq55JIQR5O","","1.94E+12","INR1L2100066","Meghduut","Sanket Puranik  Hrishikesh Ranade  Mahesh Aphale","Sanket Puranik  Mahesh Aphale","Meghduut","8","Streaming","0.58973029","0.08845954","0.50127075"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:0wIYDDwvBvrajef8yZGeyD","","1.94E+12","INR1L2100086","Deva Ganaraya","Swapnil Bandodkar","Chinar Mahesh  Sandeep Malvi","Deva Ganaraya","1","Streaming","0.07371629","0.01105744","0.06265884"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:13wK4rl4toq8yDXwQ6YGGf","","1.94E+12","INR1L2100115","Jaaneman","Shaarib Toshi  Kkomal Krusshna  Kalim Shaikh","Shaarib Toshi  Kalim Shaikh","Jaaneman","24","Streaming","1.76919087","0.26537863","1.50381224"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:198JS19D86t3HzphIFF7DB","1.96E+11","","QZFZ42186097","Main Ek Saaya","Reeshabh Purohit  Nisha Satpute  Malavika Dikshit","Reeshabh Purohit  Nisha Satpute","Main Ek Saaya","62","Streaming","4.57040967","0.68556145","3.88484822"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:1tcAT7htofUHvlK8WGpzLq","","1.94E+12","INR1L2100001","Adneyachya Waata","Jasraj Joshi  Sanket Puranik  Mahesh Aphale","Sanket Puranik  Mahesh Aphale","Adneyachya Waata","26","Streaming","1.91662345","0.28749352","1.62912993"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:25zxZCVVIpx2OkeE5mvDpe","","8.91E+12","INR1L2100155","Bebhan Man Majhe","Kkomal Krusshna  Shubhankar  Ajay Naik","Shubhankar  Ajay Naik","Bebhan Man Majhe","1","Streaming","0.07371629","0.01105744","0.06265884"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:272FvFOHQKq2VN1hQqSZcd","","1.94E+12","INI112177839","Punha Ekda","Savaniee Ravindrra  Niranjan Pedgaonkar  Shaunak Sirrole","Niranjan Pedgaonkar  Shaunak Sirrole","Punha Ekda","1","Streaming","0.07371629","0.01105744","0.06265884"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:2KYt6izQvnor2M0DhcCQea","","8.91E+12","INR1L2100160","Jeev Jhala Mogra","Chinmay Hulyalkar  Sayee Gangan","Rasik Metangale  Valay Mulgund","Jeev Jhala Mogra","2","Streaming","0.14743257","0.02211489","0.12531769"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:4DTW0igfwXbeXNSZawxyZs","","1.94E+12","INR1L2100117","Diwali Hai Ye","Nakash Aziz  Tapanjyoti Datta","Tapanjyoti Datta  Sanjay Datar","Diwali Hai Ye","2","Streaming","0.14743257","0.02211489","0.12531769"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:4F4NOm1ZBVDxZc9NJSBVBX","","8.91E+12","INR1L2100136","Bum Bhole Bum","Abby J  Sanrich  Mrunal Shankar","Abby J  Sanrich","Bum Bhole Bum","1","Streaming","0.07371629","0.01105744","0.06265884"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:4F5JrqtQlj82j7tTX5CENZ","","8.91E+12","INR1L2100157","Sakha Panduranga","Shounak Abhisheki","Ketaki Vaidya  Anand Ghayal","Sakha Panduranga","1","Streaming","0.07371629","0.01105744","0.06265884"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:4py0i2SNdV0zX91ftbo7oN","","1.94E+12","INR1L2100036","Yei Vithuraya Abhang","Jayateerth Mevundi  Kedar Divekar  Avadhoot Gahndhi","Kedar Divekar  Avadhoot Gandhi  Valay Mulgund","Yei Vithuraya Abhang","2","Streaming","0.14743257","0.02211489","0.12531769"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:54icRguusp8jnhYm8PqipI","","1.94E+12","INR1L2100030","Raag Khamaj - Thumri - Chhab Dikhala Ja","Shubha Joshi","Traditional","Surmayi","39","Streaming","2.87493509","0.43124026","2.44369482"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:56EYMPwuqIJhtFsMSnBmog","","8.91E+12","INR1L2100141","Double Karti Chala","Anil Kakde","Anil Kakde","Double Karti Chala","1","Streaming","0.07371629","0.01105744","0.06265884"
"RHYFIL","Danka Music","RHYFIL","PDL","PDLS12","spotify:track:57sbDFoOKvZTd2D13slsKf","","1.94E+12","INR1L2100131","Ruswaa","Reeshabh Purohit  Kalim Shaikh  Khwaab","Reeshabh Purohit  Kalim Shaikh","Ruswaa","106","Streaming","7.81392619","1.17208893","6.64183726"
